0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.162812372805117255e+212,-6.781674210295813042e+211,4.069004526177490442e+212,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.348355125918580785e+212,-1.678850682411701905e+197,-2.119576256047100473e+213,-1.372048345952032399e+197,-1.017251131544372424e+213,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,5.477501171480461708e+212,2.238467576548936094e+197,3.405270916557618192e+213,1.097638676761625920e+198,5.815586944989099220e+213,8.232290075712194728e+197,1.356334842059163132e+213,0.000000000000000000e+00
0.000000000000000000e+00,-4.348355125918580785e+212,-3.357701364823403810e+197,-4.016347833736637845e+213,-2.238467576548935962e+198,-1.311311477799108248e+214,-3.292916030284877891e+198,-8.005158532793717733e+213,-8.232290075712194728e+197,-1.017251131544372424e+213
2.162812372805117255e+212,2.238467576548936094e+197,3.405270916557618192e+213,2.238467576548935962e+198,1.356538431988959181e+214,6.585832060569755783e+198,1.954425568320811016e+214,5.488193383808129996e+198,6.078514871585671334e+213,5.488193383808129598e+197
-6.781674210295824255e+211,-2.119576256047101071e+213,-1.646458015142438946e+198,-1.311311477799108487e+214,-8.781109414093007356e+198,-2.579086398494712008e+214,-6.585832060569755783e+198,-1.515879930244333352e+214,-1.646458015142438946e+198,-2.373585973603534957e+213
4.069004526177490442e+212,5.488193383808129598e+197,5.815586944989101612e+213,5.488193383808129996e+198,1.954425568320812212e+214,6.585832060569755783e+198,2.019507112480407162e+214,5.488193383808129996e+198,6.103506789266235737e+213,5.488193383808129598e+197
0.000000000000000000e+00,-1.017251131544372424e+213,-8.232290075712194728e+197,-8.005158532793717733e+213,-6.585832060569755783e+198,-1.515879930244333352e+214,-4.390554707046503678e+198,-8.138009052354979389e+213,-8.232290075712194728e+197,-1.017251131544372424e+213
0.000000000000000000e+00,0.000000000000000000e+00,1.356334842059163132e+213,1.097638676761625920e+198,6.078514871585671334e+213,2.744096691904064998e+198,6.103506789266235737e+213,1.097638676761625920e+198,1.356334842059163132e+213,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.017251131544372424e+213,-4.116145037856097364e+197,-2.373585973603534957e+213,-4.116145037856097364e+197,-1.017251131544372424e+213,0.000000000000000000e+00,0.000000000000000000e+00
