0.000000000000000000e+00,0.000000000000000000e+00,4.433241379970218674e+283,-2.537813918027471513e+283,2.864659163719500984e+284,-1.461899983181894544e+284,5.737218734914003249e+284,-7.743558698011507709e+283,1.548711739602302532e+284,0.000000000000000000e+00
0.000000000000000000e+00,-5.332720729905353700e+283,-2.471893667016919422e+268,-4.399822350417046046e+284,9.965302361055326978e+282,-1.698946320280292273e+285,2.212445342288936343e+283,-1.196945074915260189e+285,-1.212099796389692831e+269,-1.935889674502877918e+284
4.433241379970218674e+283,1.235946833508459711e+268,5.094429244364282082e+284,1.977514933613535537e+269,2.134461290485316943e+285,-2.765556677860276868e+282,3.934656665506559190e+285,9.696798371117542647e+269,1.525115995449714756e+285,1.212099796389692831e+269
-2.537813918027476466e+283,-4.399822350417046046e+284,-2.966272400420303013e+269,-2.306808418488133851e+285,-1.186508960168121205e+270,-6.963652712207857821e+285,-2.424199592779385838e+270,-5.216413240898500347e+285,-1.212099796389692919e+270,-1.154077846843556132e+285
2.864659163719501975e+284,9.965302361055723199e+282,2.134461290485316943e+285,1.582011946890828430e+270,6.641863682557189074e+285,3.878719348447017059e+270,1.011207593874061271e+286,1.939359674223508529e+270,4.258548010917091434e+285,7.272598778338157278e+269
-1.461899983181897021e+284,-1.698946320280292537e+285,-2.765556677863185583e+282,-6.963652712207858878e+285,-3.878719348447017059e+270,-1.245437945168308236e+286,-1.939359674223508529e+270,-8.514242179632703642e+285,-1.939359674223508529e+270,-1.985085807897242519e+285
5.737218734914003249e+284,2.212445342289057685e+283,3.934656665506560246e+285,2.909039511335262911e+270,1.011207593874061483e+286,2.909039511335262911e+270,1.062595506366805100e+286,2.424199592779385838e+270,4.298980917056405807e+285,4.848399185558771323e+269
-7.743558698011520917e+283,-1.196945074915260717e+285,-9.696798371117542647e+269,-5.216413240898500347e+285,-3.878719348447017059e+270,-8.514242179632703642e+285,-2.909039511335262911e+270,-5.400107754731857695e+285,-9.696798371117542647e+269,-1.161533804701726751e+285
1.548711739602302532e+284,1.515124745487116148e+269,1.525115995449714756e+285,7.272598778338157278e+269,4.258548010917090378e+285,1.454519755667631456e+270,4.298980917056405807e+285,7.272598778338157278e+269,1.548711739602302334e+285,1.515124745487116148e+269
0.000000000000000000e+00,-1.935889674502877918e+284,-1.818149694584539320e+269,-1.154077846843556132e+285,-3.636299389169078639e+269,-1.985085807897242519e+285,-8.484698574727849962e+269,-1.161533804701726751e+285,-1.818149694584539320e+269,-1.935889674502877918e+284
